user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk,identity_sprawl_risk,stale_account_risk,privilege_abuse_risk,service_account_risk_score,behavior_risk,data_access_risk,rule_hits,overall_risk_score,confidence_score,top_risk_reason,recommended_action,risk_level
USR00452,ryan.davis,ryan.davis@company.com,Operations,Director,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-01,11,True,2023-12-10,12,0,0,0,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,1,26.47,16.67,Identity Sprawl,Review and remove excess access,LOW
USR00453,diya.schulz,diya.schulz@company.com,Finance,Manager,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-05,46,True,2025-04-02,4,0,1,0,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00454,nicholas.jackson,nicholas.jackson@company.com,Compliance,Lead,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-20,31,True,2026-03-25,7,0,0,0,80,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,37.0,1,0,0,0,0,0,7,0.5,0.5,0.0,5.0,0.0,25,0,0,0,10,10,3,35.29,50.0,Identity Sprawl,Review and remove excess access,MEDIUM
USR00455,pooja.martin,pooja.martin@company.com,Support,Coordinator,user,SIEM|AWS_IAM,UNKNOWN,40,True,2023-06-21,2,0,0,0,1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00456,nicholas.hoffmann,nicholas.hoffmann@company.com,Marketing,Manager,power-user,ADMIN_SYS|GCP,2026-03-03,146,True,2025-03-22,2,0,1,0,448,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,14.0,1,0,0,0,1,0,4,0.25,0.5,0.0,5.0,4.0,0,15,8,0,10,0,3,28.24,50.0,Stale Account,Disable dormant account,LOW
USR00457,nikhil.verma,nikhil.verma@company.com,Finance,Analyst,admin,ADMIN_SYS|AWS_IAM,2026-03-13,58,True,2023-11-22,2,1,0,0,934,4.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,16.0,1,0,0,1,0,0,4,0.6,0.6,5.0,0.0,0.0,0,20,15,10,20,20,5,64.71,83.33,Stale Account,Disable dormant account,CRITICAL
USR00458,pooja.romano,pooja.romano@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-05,15,True,2024-02-16,6,1,0,0,848,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,0,0,0,0,0,0,12,0.0,0.5,0.0,5.0,0.0,25,0,15,0,10,0,3,38.24,50.0,Identity Sprawl,Review and remove excess access,MEDIUM
USR00459,priya.lim,priya.lim@company.com,Marketing,Consultant,user,ServiceNow|VPN,2026-03-14,67,True,2022-08-14,2,0,0,0,1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,1,5.88,16.67,Stale Account,Disable dormant account,LOW
USR00460,isha.jones,isha.jones@company.com,Legal,Director,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-02-24,180,True,2024-03-25,5,1,0,0,810,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.5,0.0,5.0,0.0,10,35,15,0,10,10,5,61.76,83.33,Stale Account,Disable dormant account,MEDIUM
USR00461,rohan.hernandez,rohan.hernandez@company.com,Compliance,Executive,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-14,8,True,2025-03-06,5,0,0,1,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10,0,0,10,0,0,2,17.65,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00462,david.rodriguez,david.rodriguez@company.com,HR,Developer,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-08,18,True,2023-04-22,12,0,0,1,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,40,0,0,10,0,0,2,35.29,33.33,Identity Sprawl,Review and remove excess access,MEDIUM
USR00463,aditya.yang,aditya.yang@company.com,Finance,Architect,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-08,12,True,2024-08-29,4,0,0,0,653,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,0,0,0,0,0,0,4,0.5,0.5,0.0,0.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00464,joshua.bernard,joshua.bernard@company.com,Compliance,Engineer,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-04-18,2,True,2026-03-25,7,0,1,0,80,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,0,0,0,0,0,0,14,0.5,0.5,0.0,0.0,0.0,40,0,8,0,10,10,4,51.76,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00465,sofia.rao,sofia.rao@company.com,Sales,Administrator,power-user,PROD_DB|Salesforce|AD,UNKNOWN,37,True,2024-09-13,3,0,1,0,638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1,0,0,0,0,0,6,0.5,0.0,0.0,0.0,0.0,0,0,8,0,0,10,2,16.47,33.33,Data Access,Review sensitive data access,LOW
USR00466,anjali.sun,anjali.sun@company.com,Engineering,Developer,power-user,SIEM|AD,2026-03-14,111,True,2025-12-02,2,0,1,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0,15,8,0,0,0,2,19.41,33.33,Stale Account,Disable dormant account,LOW
USR00467,fatima.gupta,fatima.gupta@company.com,Support,Analyst,admin,ADMIN_SYS|AWS_IAM,2026-04-03,86,True,2023-03-11,2,1,0,0,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0,25,15,0,0,0,2,29.41,33.33,Stale Account,Disable dormant account,LOW
USR00468,joseph.reilly,joseph.reilly@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-16,4,True,2022-09-15,6,1,0,0,1367,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,34.0,0,0,0,0,0,0,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,25,0,15,10,20,20,5,67.65,83.33,Identity Sprawl,Review and remove excess access,CRITICAL
USR00469,nikhil.verma,nikhil.verma@company.com,Finance,Consultant,user,GCP,2026-03-13,46,True,2023-11-22,1,0,0,0,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00470,james.sharma,james.sharma@company.com,Security,Coordinator,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-23,158,True,2022-05-22,5,1,0,0,1483,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,29.0,1,0,0,1,1,0,10,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,10,35,15,0,10,10,5,61.76,83.33,Stale Account,Disable dormant account,MEDIUM
USR00471,pooja.lewis,pooja.lewis@company.com,Security,Lead,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-02,3,True,2023-03-14,5,0,0,1,1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10,0,0,10,0,0,2,17.65,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00472,ronald.reddy,ronald.reddy@company.com,HR,Coordinator,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-29,5,True,2024-11-09,12,0,0,0,581,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,5.0,0.0,0.0,40,0,0,0,10,10,3,44.12,50.0,Identity Sprawl,Review and remove excess access,MEDIUM
USR00473,deepika.murphy,deepika.murphy@company.com,Finance,Coordinator,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-28,23,True,2025-08-25,4,0,1,0,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00474,neha.johnson,neha.johnson@company.com,Sales,Analyst,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-02,49,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,1,17.65,16.67,Identity Sprawl,Review and remove excess access,LOW
USR00475,joseph.young,joseph.young@company.com,IT,Architect,power-user,AWS_IAM|EMAIL|ADMIN_SYS|Azure_AD,UNKNOWN,62,True,2023-11-27,4,0,1,0,929,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,1,0,0,0,0,0,8,0.5,0.5,0.0,5.0,0.0,0,5,8,0,10,10,4,31.18,66.67,Behavior,Investigate suspicious activity,LOW
USR00476,zainab.moore,zainab.moore@company.com,Security,Specialist,power-user,SIEM|VPN|AWS_IAM|ServiceNow|EMAIL|AD|GCP,2026-03-09,142,True,2024-06-13,7,0,1,0,730,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,39.0,1,0,0,0,1,0,14,0.3333333333333333,0.3333333333333333,0.0,5.0,0.0,40,15,8,0,10,10,5,63.53,83.33,Identity Sprawl,Review and remove excess access,MEDIUM
USR00477,diya.romano,diya.romano@company.com,Marketing,Coordinator,admin,ADMIN_SYS|AWS_IAM,2026-04-07,63,True,2022-06-12,2,1,0,0,1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0,25,15,0,0,0,2,29.41,33.33,Stale Account,Disable dormant account,LOW
USR00478,amitabh.rossi,amitabh.rossi@company.com,Security,Executive,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-08,12,True,2025-08-15,6,1,0,0,302,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,0,0,0,0,0,0,12,0.5,0.5,5.0,0.0,0.0,25,0,15,0,10,10,4,47.06,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00479,sophia.hernandez,sophia.hernandez@company.com,Support,Consultant,user,Okta|SIEM,2026-03-16,45,True,2023-04-13,2,0,0,0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00480,robert.nair,robert.nair@company.com,IT,Manager,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-10,88,True,2023-08-29,5,1,0,0,1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0,10,25,15,0,0,0,3,38.24,50.0,Stale Account,Disable dormant account,MEDIUM
USR00481,steven.thompson,steven.thompson@company.com,Support,Lead,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-25,4,True,2023-02-06,5,0,0,1,1223,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.5,0.5,0.0,0.0,0.0,10,0,0,10,10,10,4,35.29,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00482,mark.he,mark.he@company.com,Security,Officer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-20,9,True,2022-03-26,12,0,0,0,1540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,1,26.47,16.67,Identity Sprawl,Review and remove excess access,LOW
USR00483,edward.smith,edward.smith@company.com,Finance,Specialist,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-08,12,True,2023-07-28,4,0,0,0,1051,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,4,0.6666666666666666,0.6666666666666666,5.0,0.0,0.0,0,0,0,10,20,20,3,38.24,50.0,Behavior,Investigate suspicious activity,MEDIUM
USR00484,steven.becker,steven.becker@company.com,Sales,Engineer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-04-20,0,True,2026-03-25,7,0,0,0,80,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,0,0,0,0,0,0,7,0.5,0.5,0.0,0.0,0.0,25,0,0,0,10,10,3,35.29,50.0,Identity Sprawl,Review and remove excess access,MEDIUM
USR00485,fatima.gupta,fatima.gupta@company.com,Support,Analyst,user,EMAIL|Okta,UNKNOWN,60,True,2023-03-11,2,0,0,0,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00486,nikhil.verma,nikhil.verma@company.com,Finance,Analyst,power-user,GCP,2026-03-13,182,True,2023-11-22,1,0,1,0,934,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,9.0,1,0,0,0,1,0,2,0.3333333333333333,0.6666666666666666,0.0,5.0,4.0,0,15,8,10,20,10,5,51.76,83.33,Behavior,Investigate suspicious activity,MEDIUM
USR00487,ronald.martin,ronald.martin@company.com,Security,Specialist,admin,ADMIN_SYS|AWS_IAM,2026-03-22,59,True,2025-12-10,2,1,0,0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0,20,15,0,0,0,2,26.47,33.33,Stale Account,Disable dormant account,LOW
USR00488,sanjana.quinn,sanjana.quinn@company.com,Security,Engineer,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-12,39,True,2024-07-30,6,1,0,0,683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,12,0.0,0.0,0.0,0.0,0.0,25,20,15,0,0,0,3,44.12,50.0,Identity Sprawl,Review and remove excess access,MEDIUM
USR00489,thomas.kang,thomas.kang@company.com,Engineering,Consultant,user,EMAIL|AWS_IAM,2026-03-27,50,True,2022-08-24,2,0,0,0,1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00490,anthony.davis,anthony.davis@company.com,Support,Lead,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-13,106,True,2025-03-15,5,1,0,0,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0,10,35,15,0,0,0,3,44.12,50.0,Stale Account,Disable dormant account,MEDIUM
USR00491,timothy.mishra,timothy.mishra@company.com,Sales,Architect,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-14,7,True,2022-12-27,5,0,0,1,1264,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,0,0,0,0,0,0,5,0.0,0.5,0.0,5.0,0.0,10,0,0,10,10,0,3,26.47,50.0,Identity Sprawl,Review and remove excess access,LOW
USR00492,aditya.mishra,aditya.mishra@company.com,Engineering,Manager,admin,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-15,18,True,2023-08-08,12,1,0,0,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,40,0,35,0,0,0,2,50.0,33.33,Identity Sprawl,Review and remove excess access,MEDIUM
USR00493,joseph.perez,joseph.perez@company.com,Finance,Coordinator,admin,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-15,36,True,2023-09-05,4,1,0,0,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,8,0.0,0.0,0.0,0.0,0.0,0,20,15,0,0,0,2,26.47,33.33,Stale Account,Disable dormant account,LOW
USR00494,richard.li,richard.li@company.com,Marketing,Architect,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-15,36,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,1,17.65,16.67,Identity Sprawl,Review and remove excess access,LOW
USR00495,charles.sullivan,charles.sullivan@company.com,IT,Executive,user,ADMIN_SYS,UNKNOWN,46,True,2025-12-05,1,0,0,0,190,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,10,1,8.82,16.67,Data Access,Review sensitive data access,LOW
USR00496,mark.becker,mark.becker@company.com,Engineering,Manager,power-user,VPN,2026-03-07,146,True,2025-09-17,1,0,1,0,269,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,1,0,2,0.5,0.5,0.0,0.0,0.0,0,15,8,0,10,10,4,37.06,66.67,Stale Account,Disable dormant account,MEDIUM
USR00497,fatima.gupta,fatima.gupta@company.com,Support,Analyst,admin,ADMIN_SYS|AWS_IAM,2026-04-03,60,True,2023-03-11,2,1,0,0,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0,20,15,0,0,0,2,26.47,33.33,Stale Account,Disable dormant account,LOW
USR00498,steven.thompson,steven.thompson@company.com,Security,Lead,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-25,26,True,2023-02-06,6,1,0,0,1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,25,0,15,0,0,0,2,29.41,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00499,varun.rao,varun.rao@company.com,Marketing,Consultant,user,Salesforce,2026-03-07,83,True,2022-07-24,1,0,0,0,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,1,5.88,16.67,Stale Account,Disable dormant account,LOW
USR00500,varun.petit,varun.petit@company.com,Executive,Manager,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-16,119,True,2025-04-25,5,1,0,0,414,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.0,0.5,0.0,5.0,0.0,10,35,15,0,10,0,4,52.94,66.67,Stale Account,Disable dormant account,MEDIUM
USR00501,joseph.reilly,joseph.reilly@company.com,Sales,Coordinator,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-16,5,True,2022-09-15,5,0,0,1,1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10,0,0,10,0,0,2,17.65,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00502,harsh.connor,harsh.connor@company.com,Legal,Director,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-11,11,True,2024-01-28,12,0,0,1,867,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,0.0,0.0,0.0,40,0,0,10,10,10,4,52.94,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00503,meera.martinez,meera.martinez@company.com,Finance,Developer,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-18,33,True,2025-07-11,4,0,1,0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00504,daniel.colombo,daniel.colombo@company.com,Sales,Specialist,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-02-27,52,True,2026-03-25,7,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,40,0,8,0,0,0,2,34.12,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00505,aditya.yang,aditya.yang@company.com,Engineering,Architect,user,AWS_IAM,UNKNOWN,66,True,2024-08-29,1,0,0,0,653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0,5,0,0,0,10,2,14.71,33.33,Data Access,Review sensitive data access,LOW
USR00506,aditya.mishra,aditya.mishra@company.com,Engineering,Manager,power-user,SIEM|PROD_DB|ADMIN_SYS|AWS_IAM|EMAIL,2026-04-15,154,True,2023-08-08,5,0,1,0,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,10,0.0,0.0,0.0,0.0,0.0,10,15,8,0,0,0,3,28.24,50.0,Stale Account,Disable dormant account,LOW
USR00507,xiulan.sharma,xiulan.sharma@company.com,Sales,Developer,admin,ADMIN_SYS|AWS_IAM,2026-03-10,79,True,2024-02-07,2,1,0,0,857,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1,0,0,1,0,0,4,0.5,0.5,0.0,5.0,0.0,0,25,15,0,10,10,4,47.06,66.67,Stale Account,Disable dormant account,MEDIUM
USR00508,isha.chen,isha.chen@company.com,Security,Coordinator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-02,18,True,2025-06-09,6,1,0,0,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,25,0,15,0,0,0,2,29.41,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00509,nadia.muller,nadia.muller@company.com,Sales,Consultant,user,PROD_DB,2026-03-05,77,True,2024-02-07,1,0,0,0,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,1,5.88,16.67,Stale Account,Disable dormant account,LOW
USR00510,jason.white,jason.white@company.com,Security,Director,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-03,117,True,2023-04-26,5,1,0,0,1144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,1,0,10,0.5,0.0,0.0,5.0,0.0,10,35,15,0,0,10,4,52.94,66.67,Stale Account,Disable dormant account,MEDIUM
USR00511,michael.clark,michael.clark@company.com,Compliance,Analyst,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-16,0,True,2024-01-16,5,0,0,1,879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10,0,0,10,0,0,2,17.65,33.33,Identity Sprawl,Review and remove excess access,LOW
USR00512,james.sun,james.sun@company.com,Security,Developer,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-02-26,19,True,2024-07-31,12,0,0,1,682,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,62.0,0,0,0,0,0,0,12,0.5,0.5,0.0,0.0,0.0,40,0,0,10,10,10,4,52.94,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00513,aditya.yang,aditya.yang@company.com,Finance,Architect,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-08,12,True,2024-08-29,4,0,0,0,653,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,4,0.5,0.0,5.0,0.0,0.0,0,0,0,0,0,10,1,8.82,16.67,Data Access,Review sensitive data access,LOW
USR00514,ryan.sanchez,ryan.sanchez@company.com,Engineering,Lead,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-14,37,True,2026-03-25,7,0,0,0,80,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0,1,0,0,0,0,0,7,0.5,0.5,0.0,0.0,0.0,25,0,0,0,10,10,3,35.29,50.0,Identity Sprawl,Review and remove excess access,MEDIUM
