user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk
USR00263,paul.ramirez,paul.ramirez@company.com,Marketing,Analyst,user,VPN|ADMIN_SYS,2026-03-12,39,True,2024-10-13,2,0,0,0,608,6.0,4.0,0.0,6.0,6.0,0.0,1.0,4.0,5.0,20.0,1,0,0,0,0,0,2,0.8571428571428571,0.8571428571428571,5.0,20.0,0.0
USR00264,elena.johnson,elena.johnson@company.com,Marketing,Officer,power-user,Azure_AD|SIEM,2026-04-10,10,True,2023-04-05,2,0,1,0,1165,7.0,2.0,0.0,4.0,5.0,0.0,1.0,4.0,6.0,22.0,0,0,0,0,0,0,4,0.625,0.5,5.0,20.0,0.0
USR00265,jacob.lee,jacob.lee@company.com,HR,Specialist,user,EMAIL,2026-02-22,57,True,2022-08-01,1,0,0,0,1412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00266,robert.thomas,robert.thomas@company.com,Operations,Coordinator,user,PROD_DB,2026-03-06,45,True,2024-03-31,1,0,0,0,804,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,5.0,0.0
USR00267,jeffrey.ramirez,jeffrey.ramirez@company.com,Operations,Officer,user,Okta,2026-04-03,17,True,2025-07-06,1,0,0,0,342,6.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,5.0,15.0,0,0,0,0,0,0,1,0.42857142857142855,0.2857142857142857,5.0,10.0,0.0
USR00268,mark.sun,mark.sun@company.com,Security,Engineer,user,EMAIL,2026-04-14,6,True,2023-10-01,1,0,0,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00269,priya.lim,priya.lim@company.com,Marketing,Executive,user,ServiceNow|VPN,2026-03-14,37,True,2022-08-14,2,0,0,0,1399,8.0,2.0,1.0,3.0,4.0,0.0,2.0,4.0,5.0,20.0,1,0,0,0,0,0,2,0.4444444444444444,0.3333333333333333,10.0,20.0,0.0
USR00270,robert.ramirez,robert.ramirez@company.com,Marketing,Lead,user,VPN,2026-04-13,7,True,2024-03-22,1,0,0,0,813,6.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,11.0,0,0,0,0,0,0,1,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
USR00271,donald.reddy,donald.reddy@company.com,Support,Analyst,power-user,GCP|Azure_AD|Salesforce|ADMIN_SYS,2026-03-05,46,True,2024-10-03,4,0,1,0,618,5.0,2.0,0.0,2.0,5.0,1.0,1.0,2.0,5.0,30.0,1,0,0,0,0,0,8,0.8333333333333334,0.3333333333333333,5.0,10.0,4.0
USR00272,ryan.davis,ryan.davis@company.com,Operations,Director,user,VPN,2026-04-01,19,True,2023-12-10,1,0,0,0,916,13.0,4.0,1.0,5.0,11.0,1.0,1.0,4.0,7.0,19.0,0,0,0,0,0,0,1,0.7857142857142857,0.35714285714285715,5.0,20.0,4.0
USR00273,rohan.bianchi,rohan.bianchi@company.com,Support,Director,user,Salesforce|AD,2026-03-16,35,True,2023-02-03,2,0,0,0,1226,9.0,1.0,1.0,2.0,7.0,0.0,1.0,3.0,5.0,20.0,1,0,0,0,0,0,2,0.7,0.2,5.0,15.0,0.0
USR00274,joseph.reilly,joseph.reilly@company.com,Sales,Coordinator,user,AD|Okta,2026-04-16,4,True,2022-09-15,2,0,0,0,1367,7.0,1.0,3.0,5.0,4.0,0.0,1.0,1.0,6.0,22.0,0,0,0,0,0,0,2,0.5,0.625,5.0,5.0,0.0
USR00275,meera.martinez,meera.martinez@company.com,Marketing,Developer,power-user,GCP|Okta|Salesforce,2026-03-18,33,True,2025-07-11,3,0,1,0,337,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,21.0,1,0,0,0,0,0,6,0.4,0.4,5.0,0.0,0.0
USR00276,william.perez,william.perez@company.com,Engineering,Engineer,power-user,Salesforce|Okta,2026-04-05,15,True,2023-09-19,2,0,1,0,998,8.0,2.0,0.0,6.0,5.0,1.0,1.0,0.0,4.0,18.0,0,0,0,0,0,0,4,0.5555555555555556,0.6666666666666666,5.0,0.0,4.0
USR00277,nicholas.schulz,nicholas.schulz@company.com,Compliance,Specialist,power-user,Okta|Salesforce|VPN|PROD_DB,2026-04-04,16,True,2023-08-18,4,0,1,0,1030,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,26.0,0,0,0,0,0,0,8,0.75,0.5,0.0,10.0,4.0
USR00278,sofia.martin,sofia.martin@company.com,Engineering,Executive,user,SIEM,2026-02-26,53,True,2022-07-30,1,0,0,0,1414,9.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,5.0,15.0,1,0,0,0,0,0,1,0.7,0.1,0.0,15.0,4.0
USR00279,nadia.reilly,nadia.reilly@company.com,Security,Developer,user,Azure_AD|Okta,2026-04-16,4,True,2022-07-12,2,0,0,0,1432,8.0,4.0,0.0,5.0,2.0,1.0,1.0,0.0,6.0,22.0,0,0,0,0,0,0,2,0.2222222222222222,0.5555555555555556,5.0,0.0,4.0
USR00280,aditya.yang,aditya.yang@company.com,Engineering,Architect,user,AWS_IAM,2026-04-08,12,True,2024-08-29,1,0,0,0,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00281,nikhil.verma,nikhil.verma@company.com,Finance,Analyst,user,GCP,2026-03-13,38,True,2023-11-22,1,0,0,0,934,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,11.0,1,0,0,0,0,0,1,0.5,0.25,0.0,0.0,0.0
USR00282,raja.romano,raja.romano@company.com,Legal,Engineer,power-user,ADMIN_SYS|SIEM|EMAIL|GCP,2026-04-02,18,True,2023-06-20,4,0,1,0,1089,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.5,0.5,0.0,0.0,0.0
USR00283,thomas.meyer,thomas.meyer@company.com,Sales,Lead,power-user,Azure_AD|Okta,2026-04-05,15,True,2022-12-16,2,0,1,0,1275,8.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,18.0,0,0,0,0,0,0,4,0.3333333333333333,0.3333333333333333,0.0,0.0,8.0
USR00284,william.patel,william.patel@company.com,Compliance,Analyst,power-user,ServiceNow|SIEM,2026-04-04,16,True,2023-09-01,2,0,1,0,1016,10.0,2.0,1.0,6.0,7.0,4.0,0.0,6.0,5.0,20.0,0,0,0,0,0,0,4,0.6363636363636364,0.5454545454545454,0.0,30.0,16.0
USR00285,deepika.murphy,deepika.murphy@company.com,Operations,Coordinator,power-user,EMAIL|GCP|ServiceNow,2026-03-28,23,True,2025-08-25,3,0,1,0,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0
USR00286,ronald.lee,ronald.lee@company.com,HR,Engineer,power-user,SIEM|VPN|PROD_DB|Okta,2026-02-28,51,True,2022-03-18,4,0,1,0,1548,5.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,28.0,1,0,0,0,0,0,8,0.3333333333333333,0.3333333333333333,10.0,0.0,0.0
USR00287,nisha.ferrari,nisha.ferrari@company.com,Support,Analyst,user,EMAIL|Salesforce,2026-04-20,0,True,2023-11-07,2,0,0,0,949,9.0,2.0,0.0,3.0,5.0,1.0,1.0,2.0,7.0,24.0,0,0,0,0,0,0,2,0.5,0.3,5.0,10.0,4.0
USR00288,arjun.dubois,arjun.dubois@company.com,Marketing,Analyst,admin,ADMIN_SYS|EMAIL|Okta|ServiceNow|SIEM|AD|AWS_IAM,2026-03-27,24,True,2023-12-24,7,1,0,0,902,9.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,5.0,45.0,0,0,0,0,0,0,14,0.5,0.4,0.0,5.0,8.0
USR00289,rajesh.jang,rajesh.jang@company.com,Support,Developer,user,EMAIL|AD,2026-03-03,48,True,2024-10-04,2,0,0,0,617,7.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,6.0,22.0,1,0,0,0,0,0,2,0.5,0.375,5.0,10.0,0.0
USR00290,thomas.sharma,thomas.sharma@company.com,Compliance,Architect,power-user,AWS_IAM|Salesforce|Okta,2026-04-18,2,True,2024-03-12,3,0,1,0,823,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,21.0,0,0,0,0,0,0,6,0.4,0.6,0.0,5.0,0.0
USR00291,daniel.romano,daniel.romano@company.com,Sales,Analyst,power-user,AWS_IAM|Azure_AD,2026-03-03,48,True,2025-11-02,2,0,1,0,223,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,1,0,0,0,0,0,4,0.0,0.5,5.0,0.0,0.0
USR00292,edward.esposito,edward.esposito@company.com,Sales,Officer,admin,ADMIN_SYS|Okta|GCP|AD|EMAIL|Azure_AD|SIEM,2026-04-10,10,True,2024-08-26,7,1,0,0,656,3.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,39.0,0,0,0,0,0,0,14,0.0,0.75,0.0,10.0,8.0
USR00293,gary.kang,gary.kang@company.com,Operations,Lead,user,ADMIN_SYS,2026-04-09,11,True,2025-09-25,1,0,0,0,261,4.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,11.0,0,0,0,0,0,0,1,0.2,0.4,10.0,5.0,0.0
USR00294,kenneth.colombo,kenneth.colombo@company.com,Executive,Developer,user,AD,2026-04-09,11,True,2023-09-07,1,0,0,0,1010,8.0,2.0,2.0,5.0,8.0,0.0,3.0,0.0,3.0,11.0,0,0,0,0,0,0,1,0.8888888888888888,0.5555555555555556,15.0,0.0,0.0
USR00295,james.sun,james.sun@company.com,Security,Developer,service-account,ServiceNow,2026-02-26,53,True,2024-07-31,1,0,0,1,682,7.0,2.0,0.0,4.0,4.0,1.0,1.0,3.0,5.0,15.0,1,0,0,0,0,1,1,0.5,0.5,5.0,15.0,4.0
USR00296,joseph.taylor,joseph.taylor@company.com,Security,Analyst,user,GCP,2026-02-20,59,True,2024-03-07,1,0,0,0,828,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,9.0,1,0,0,0,0,0,1,0.0,0.5,0.0,10.0,0.0
USR00297,sofia.schmidt,sofia.schmidt@company.com,Security,Lead,power-user,ADMIN_SYS|ServiceNow,2026-04-07,13,True,2024-08-03,2,0,1,0,679,5.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,4.0,18.0,0,0,0,0,0,0,4,0.6666666666666666,0.16666666666666666,5.0,10.0,4.0
USR00298,joseph.miller,joseph.miller@company.com,Compliance,Administrator,user,VPN,2026-03-12,39,True,2025-11-28,1,0,0,0,197,8.0,7.0,0.0,7.0,5.0,0.0,0.0,2.0,5.0,15.0,1,0,0,0,0,0,1,0.5555555555555556,0.7777777777777778,0.0,10.0,0.0
USR00299,leila.lee,leila.lee@company.com,Finance,Administrator,user,AD,2026-04-05,15,True,2024-01-10,1,0,0,0,885,9.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,6.0,17.0,0,0,0,0,0,0,1,0.5,0.5,10.0,5.0,4.0
USR00300,david.rodriguez,david.rodriguez@company.com,HR,Developer,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-08,104,True,2023-04-22,5,1,0,0,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00301,akshay.rao,akshay.rao@company.com,Finance,Analyst,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-29,2,True,2025-10-27,5,0,0,1,229,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.5,0.5,0.0,0.0,0.0
USR00302,nikhil.fischer,nikhil.fischer@company.com,Engineering,Coordinator,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-26,10,True,2025-10-01,12,0,0,0,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00303,ryan.davis,ryan.davis@company.com,Finance,Lead,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-04-14,6,True,2022-09-01,4,0,0,0,1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00304,harsh.jones,harsh.jones@company.com,Operations,Specialist,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-08,43,True,2026-03-25,7,0,0,1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00305,rajesh.gupta,rajesh.gupta@company.com,Security,Administrator,user,Azure_AD,UNKNOWN,28,True,2024-09-14,1,0,0,0,637,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0,0,0,0,0,0,1,0.5,0.0,5.0,0.0,0.0
USR00306,donald.hoffmann,donald.hoffmann@company.com,Executive,Director,power-user,AWS_IAM|EMAIL,2026-03-01,154,True,2025-02-02,2,0,1,0,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0
USR00307,diya.schulz,diya.schulz@company.com,Executive,Manager,admin,ADMIN_SYS|AWS_IAM,2026-03-05,67,True,2025-04-02,2,1,0,0,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00308,thomas.muller,thomas.muller@company.com,Security,Specialist,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-26,25,True,2024-04-07,6,1,0,0,797,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,32.0,0,0,0,0,0,0,12,0.5,0.0,5.0,0.0,0.0
USR00309,richard.kelly,richard.kelly@company.com,Marketing,Consultant,power-user,SIEM|ServiceNow,2026-04-09,92,True,2024-03-17,2,0,1,0,818,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,1,0,0,0,1,0,4,0.0,0.5,0.0,5.0,0.0
USR00310,fatima.gupta,fatima.gupta@company.com,Support,Analyst,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-04-03,76,True,2023-03-11,5,1,0,0,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0
USR00311,donald.reddy,donald.reddy@company.com,Support,Analyst,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-05,10,True,2024-10-03,5,0,0,1,618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,5,0.5,0.0,0.0,0.0,0.0
USR00312,zainab.moore,zainab.moore@company.com,Security,Specialist,admin,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-09,20,True,2024-06-13,12,1,0,0,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0
USR00313,pooja.mishra,pooja.mishra@company.com,Finance,Developer,admin,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-02-20,59,True,2023-11-18,4,1,0,0,938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00314,aditya.mishra,aditya.mishra@company.com,Engineering,Manager,admin,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-04-15,5,True,2026-03-25,7,1,0,0,80,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,39.0,0,0,0,0,0,0,14,0.6666666666666666,0.6666666666666666,0.0,5.0,0.0
USR00315,robert.nair,robert.nair@company.com,IT,Manager,user,Azure_AD,UNKNOWN,64,True,2023-08-29,1,0,0,0,1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00316,joshua.bernard,joshua.bernard@company.com,Compliance,Engineer,power-user,SIEM|AD|PROD_DB,2026-04-18,117,True,2023-10-11,3,0,1,0,976,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,19.0,1,0,0,0,1,0,6,0.3333333333333333,0.0,5.0,0.0,0.0
USR00317,zainab.jo,zainab.jo@company.com,Sales,Architect,admin,ADMIN_SYS|AWS_IAM,2026-04-06,83,True,2024-06-15,2,1,0,0,728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00318,leila.lopez,leila.lopez@company.com,Security,Executive,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-03-08,43,True,2025-01-27,6,1,0,0,502,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,1,0,0,1,0,0,12,0.5,0.5,0.0,0.0,0.0
USR00319,maria.gonzalez,maria.gonzalez@company.com,Operations,Consultant,user,Salesforce|Okta,2026-02-28,88,True,2023-11-13,2,0,0,0,943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00320,pooja.sullivan,pooja.sullivan@company.com,Support,Lead,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-17,72,True,2024-02-21,5,1,0,0,843,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,1,0,0,1,0,0,10,0.5,0.5,0.0,0.0,0.0
USR00321,william.perez,william.perez@company.com,Engineering,Engineer,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-05,9,True,2023-09-19,5,0,0,1,998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00322,aisha.lewis,aisha.lewis@company.com,Security,Coordinator,service-account,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-03-12,18,True,2025-03-14,12,0,0,1,456,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,64.0,0,0,0,0,0,0,12,0.6666666666666666,0.3333333333333333,5.0,0.0,0.0
USR00323,nikhil.thomas,nikhil.thomas@company.com,Finance,Developer,user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-20,31,True,2024-03-24,4,0,0,0,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00324,timothy.jo,timothy.jo@company.com,Engineering,Engineer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-04-09,11,True,2026-03-25,7,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0
USR00325,mark.patel,mark.patel@company.com,Operations,Developer,admin,ADMIN_SYS|AD|Okta|ServiceNow|GCP,UNKNOWN,57,True,2025-01-22,5,1,0,0,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,10,0.0,0.0,0.0,0.0,0.0
USR00326,joshua.becker,joshua.becker@company.com,Security,Engineer,power-user,ServiceNow|VPN,2026-03-31,150,True,2025-02-03,2,0,1,0,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0
USR00327,sanjana.moore,sanjana.moore@company.com,HR,Executive,admin,ADMIN_SYS|AWS_IAM,2026-03-03,89,True,2022-05-15,2,1,0,0,1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
USR00328,maria.o'brien,maria.o'brien@company.com,Security,Administrator,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-04,16,True,2025-09-10,6,1,0,0,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00329,ryan.verma,ryan.verma@company.com,Compliance,Consultant,power-user,ServiceNow|ADMIN_SYS,2026-02-26,93,True,2026-01-08,2,0,1,0,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0
USR00330,nicholas.jackson,nicholas.jackson@company.com,Compliance,Lead,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-03-20,101,True,2023-11-01,5,1,0,0,955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00331,riya.lim,riya.lim@company.com,Legal,Coordinator,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-03-16,1,True,2025-01-10,5,0,0,1,519,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,29.0,0,0,0,0,0,0,5,0.6666666666666666,0.3333333333333333,5.0,0.0,0.0
USR00332,kevin.white,kevin.white@company.com,HR,Developer,user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-06,11,True,2026-01-10,12,0,0,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00333,amara.smith,amara.smith@company.com,Finance,Coordinator,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-03-26,25,True,2023-06-26,4,0,1,0,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00334,jeffrey.chen,jeffrey.chen@company.com,IT,Administrator,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-04-01,19,True,2026-03-25,7,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0
USR00335,robert.martinez,robert.martinez@company.com,IT,Architect,power-user,GCP|ServiceNow|Okta,UNKNOWN,70,True,2025-12-22,3,0,1,0,173,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,19.0,1,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,0.0,5.0,0.0
USR00336,neha.taylor,neha.taylor@company.com,Finance,Architect,power-user,AD|EMAIL|PROD_DB,2026-04-09,132,True,2023-08-29,3,0,1,0,1019,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,1,0,0,0,1,0,6,0.5,0.5,0.0,0.0,0.0
USR00337,joshua.bernard,joshua.bernard@company.com,Compliance,Engineer,admin,ADMIN_SYS|AWS_IAM,2026-04-18,65,True,2023-10-11,2,1,0,0,976,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,1,0,0,1,0,0,4,0.5,0.5,0.0,0.0,0.0
USR00338,mark.sun,mark.sun@company.com,Security,Engineer,admin,SIEM|AWS_IAM|Azure_AD|Okta|VPN|ADMIN_SYS,2026-04-14,6,True,2023-10-01,6,1,0,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0
USR00339,raja.romano,raja.romano@company.com,Legal,Consultant,power-user,ADMIN_SYS|SIEM|EMAIL|GCP,2026-04-02,53,True,2023-06-20,4,0,1,0,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00340,nikhil.rao,nikhil.rao@company.com,Executive,Lead,admin,AWS_IAM|Azure_AD|Okta|ADMIN_SYS|PROD_DB,2026-02-23,115,True,2025-07-05,5,1,0,0,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,10,0.0,0.0,0.0,0.0,0.0
USR00341,anthony.clark,anthony.clark@company.com,HR,Architect,service-account,EMAIL|PROD_DB|AWS_IAM|ADMIN_SYS|SIEM,2026-04-11,3,True,2023-06-18,5,0,0,1,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0
USR00342,sofia.schmidt,sofia.schmidt@company.com,Security,Lead,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|Salesforce|ServiceNow|SIEM|VPN|EMAIL|PROD_DB|ADMIN_SYS,2026-04-07,23,True,2024-08-03,12,0,1,0,679,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,62.0,0,0,0,0,0,0,24,0.5,0.0,5.0,0.0,0.0
USR00343,george.clark,george.clark@company.com,Finance,Lead,power-user,ADMIN_SYS|AWS_IAM|Okta|PROD_DB,2026-02-24,55,True,2024-04-12,4,0,1,0,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00344,pooja.lewis,pooja.lewis@company.com,Security,Lead,power-user,AD|Azure_AD|AWS_IAM|Okta|GCP|ServiceNow|ADMIN_SYS,2026-03-02,49,True,2026-03-25,7,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0
USR00345,kenneth.johnson,kenneth.johnson@company.com,Engineering,Lead,user,Okta,UNKNOWN,32,True,2024-04-22,1,0,0,0,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
USR00346,jacob.park,jacob.park@company.com,Compliance,Engineer,power-user,Azure_AD|EMAIL|AD|GCP,2026-03-30,124,True,2022-07-19,4,0,1,0,1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,8,0.0,0.0,0.0,0.0,0.0
